,0
214299,29
214300,31
214301,33
214302,35
214303,35
214304,34
214305,34
214306,35
214307,34
214308,34
214309,35
214310,36
214311,34
214312,33
214313,30
214314,23
214315,17
214316,14
214317,6
214318,9
214319,13
214320,6
214321,133
214322,142
214323,146
214324,146
214325,136
214326,0
214327,14
214328,21
214329,25
214330,32
214331,36
214332,39
214333,39
214334,37
214335,35
214336,34
214337,35
214338,35
214339,32
214340,19
214341,134
214342,151
214343,159
214344,161
214345,160
214346,158
214347,158
214348,158
214349,159
214350,161
214351,161
214352,161
214353,160
214354,161
214355,160
214356,157
214357,156
214358,158
214359,160
214360,161
214361,161
214362,158
214363,149
214364,132
214365,5
214366,5
214367,134
214368,145
214369,146
214370,145
214371,143
214372,137
214373,131
214374,138
214375,141
214376,141
214377,144
214378,146
214379,149
214380,155
214381,159
214382,161
214383,162
214384,162
214385,160
214386,158
214387,150
214388,140
214389,6
214390,17
214391,21
214392,24
214393,25
214394,23
214395,17
214396,3
214397,144
214398,148
214399,153
214400,154
214401,151
214402,151
214403,147
214404,129
214405,18
214406,26
214407,25
214408,18
214409,136
214410,148
214411,148
214412,142
214413,130
214414,3
214415,128
214416,137
214417,143
214418,143
214419,140
214420,0
214421,15
214422,26
214423,32
214424,33
214425,33
214426,32
214427,32
214428,30
214429,25
214430,18
214431,9
214432,14
214433,24
214434,32
214435,37
214436,39
214437,35
214438,27
214439,16
214440,8
214441,17
214442,26
214443,27
214444,24
214445,15
214446,139
214447,151
214448,157
214449,159
214450,155
214451,145
214452,4
214453,20
214454,20
214455,16
214456,6
214457,132
214458,132
214459,131
214460,5
214461,16
214462,18
214463,18
214464,10
214465,133
214466,152
214467,160
214468,160
214469,154
214470,138
214471,18
214472,27
214473,27
214474,22
214475,5
214476,140
214477,143
214478,139
214479,128
214480,4
214481,5
214482,1
214483,141
214484,152
214485,160
214486,162
214487,163
214488,161
214489,156
214490,151
214491,148
214492,149
214493,149
214494,147
214495,135
214496,16
214497,28
214498,35
214499,37
214500,35
214501,31
214502,26
214503,16
214504,0
214505,139
214506,146
214507,148
214508,147
214509,146
214510,147
214511,155
214512,160
214513,155
214514,143
214515,7
214516,24
214517,30
214518,29
214519,20
214520,10
214521,0
214522,137
214523,149
214524,159
214525,162
214526,163
214527,160
214528,147
214529,130
214530,11
214531,15
214532,15
214533,21
214534,27
214535,32
214536,27
214537,13
214538,143
214539,154
214540,160
214541,156
214542,148
214543,136
214544,16
214545,22
214546,27
214547,34
214548,36
214549,33
214550,18
214551,150
214552,163
214553,164
214554,158
214555,142
214556,11
214557,19
214558,20
214559,16
214560,8
214561,12
214562,21
214563,31
214564,35
214565,34
214566,27
214567,10
214568,145
214569,158
214570,163
214571,163
214572,157
214573,134
214574,17
214575,25
214576,28
214577,24
214578,20
214579,16
214580,2
214581,134
214582,137
214583,136
214584,1
214585,8
214586,17
214587,20
214588,23
214589,22
214590,13
214591,2
214592,138
214593,145
214594,140
214595,136
214596,129
214597,12
214598,19
214599,18
214600,16
214601,8
214602,133
214603,145
214604,150
214605,151
214606,151
214607,149
214608,146
214609,148
214610,157
214611,163
214612,165
214613,161
214614,149
214615,131
214616,12
214617,15
214618,10
214619,1
214620,139
214621,146
214622,148
214623,140
214624,2
214625,19
214626,32
214627,36
214628,39
214629,37
214630,31
214631,0
214632,160
214633,171
214634,174
214635,170
214636,163
214637,152
214638,137
214639,2
214640,131
214641,144
214642,145
214643,143
214644,131
214645,9
214646,13
214647,16
214648,16
214649,19
214650,22
214651,19
214652,24
214653,32
214654,37
214655,40
214656,40
214657,38
214658,34
214659,18
214660,150
214661,162
214662,164
214663,163
214664,163
214665,162
214666,158
214667,151
214668,145
214669,144
214670,148
214671,150
214672,143
214673,13
214674,33
214675,38
214676,37
214677,32
214678,21
214679,10
214680,8
214681,12
214682,12
214683,12
214684,128
214685,145
214686,151
214687,153
214688,150
214689,145
214690,0
214691,22
214692,32
214693,36
214694,42
214695,45
214696,44
214697,38
214698,26
214699,129
214700,157
214701,170
214702,176
214703,179
214704,178
214705,174
214706,164
214707,153
214708,140
214709,2
214710,13
214711,16
214712,16
214713,21
214714,32
214715,42
214716,48
214717,48
214718,48
214719,38
214720,19
214721,145
214722,158
214723,154
214724,144
214725,5
214726,7
214727,130
214728,150
214729,160
214730,165
214731,164
214732,156
214733,131
214734,19
214735,21
214736,8
214737,145
214738,155
214739,158
214740,149
214741,138
214742,10
214743,18
214744,16
214745,130
214746,139
214747,142
214748,133
214749,2
214750,7
214751,12
214752,20
214753,32
214754,37
214755,36
214756,31
214757,17
214758,140
214759,156
214760,166
214761,172
214762,175
214763,173
214764,164
214765,147
214766,16
214767,34
214768,41
214769,45
214770,41
214771,31
214772,137
214773,163
214774,171
214775,175
214776,169
214777,156
214778,135
214779,18
214780,18
214781,21
214782,33
214783,41
214784,47
214785,46
214786,38
214787,30
214788,13
214789,134
214790,148
214791,159
214792,165
214793,165
214794,156
214795,143
214796,140
214797,140
214798,135
214799,9
214800,23
214801,28
214802,22
214803,137
214804,157
214805,164
214806,161
214807,146
214808,7
214809,19
214810,22
214811,21
214812,16
214813,15
214814,18
214815,18
214816,20
214817,27
214818,25
214819,17
214820,138
214821,160
214822,170
214823,174
214824,169
214825,161
214826,141
214827,13
214828,23
214829,22
214830,13
214831,133
214832,139
214833,133
214834,3
214835,14
214836,19
214837,17
214838,8
214839,131
214840,144
214841,147
214842,149
214843,148
214844,144
214845,5
214846,24
214847,35
214848,37
214849,35
214850,31
214851,20
214852,4
214853,129
214854,10
214855,18
214856,17
214857,13
214858,3
214859,145
214860,156
214861,160
214862,165
214863,168
214864,165
214865,151
214866,14
214867,29
214868,32
214869,25
214870,16
214871,11
214872,1
214873,140
214874,149
214875,152
214876,144
214877,10
214878,29
214879,37
214880,38
214881,35
214882,29
214883,17
214884,136
214885,138
214886,135
214887,1
214888,3
214889,131
214890,139
214891,147
214892,152
214893,151
214894,149
214895,144
214896,135
214897,130
214898,11
214899,21
214900,28
214901,30
214902,23
214903,18
214904,13
214905,7
214906,133
214907,147
214908,153
214909,153
214910,153
214911,154
214912,159
214913,165
214914,165
214915,161
214916,151
214917,137
214918,6
214919,4
214920,9
214921,19
214922,26
214923,31
214924,28
214925,22
214926,14
214927,2
214928,0
214929,0
214930,134
214931,136
214932,11
214933,23
214934,31
214935,33
214936,32
214937,31
214938,28
214939,28
214940,28
214941,19
214942,131
214943,146
214944,154
214945,154
214946,147
214947,138
214948,128
214949,3
214950,10
214951,11
214952,1
214953,145
214954,157
214955,162
214956,162
214957,161
214958,158
214959,158
214960,160
214961,162
214962,162
214963,161
214964,150
214965,4
214966,24
214967,33
214968,37
214969,37
214970,32
214971,16
214972,145
214973,156
214974,157
214975,146
214976,0
214977,13
214978,19
214979,22
214980,23
214981,21
214982,20
214983,17
214984,19
214985,23
214986,20
214987,130
214988,151
214989,160
214990,160
214991,147
214992,0
214993,15
214994,10
214995,7
214996,8
214997,8
214998,133
214999,141
215000,148
215001,151
215002,151
215003,135
215004,25
215005,34
215006,35
215007,32
215008,18
215009,146
215010,157
215011,158
215012,156
215013,150
215014,151
215015,156
215016,159
215017,158
215018,155
215019,145
215020,10
215021,26
215022,35
215023,41
215024,48
215025,49
215026,49
215027,45
215028,34
215029,1
215030,162
215031,173
215032,176
215033,175
215034,169
215035,160
215036,149
215037,5
215038,18
215039,18
215040,132
215041,155
215042,163
215043,163
215044,154
215045,5
215046,24
215047,31
215048,34
215049,33
215050,28
215051,19
215052,27
215053,39
215054,48
215055,49
215056,45
215057,30
215058,156
215059,176
215060,179
215061,179
215062,176
215063,170
215064,162
215065,152
215066,137
215067,16
215068,23
215069,21
215070,18
215071,24
215072,32
215073,37
215074,38
215075,36
215076,32
215077,19
215078,134
215079,144
215080,142
215081,134
215082,7
215083,20
215084,27
215085,29
215086,16
215087,144
215088,156
215089,160
215090,157
215091,157
215092,159
215093,160
215094,158
215095,147
215096,1
215097,12
215098,7
215099,10
215100,16
215101,17
215102,12
215103,13
215104,16
215105,22
215106,27
215107,28
215108,23
215109,19
215110,14
215111,139
215112,160
215113,166
215114,167
215115,164
215116,159
215117,147
215118,1
215119,17
215120,17
215121,8
215122,128
215123,137
215124,1
215125,14
215126,24
215127,31
215128,32
215129,29
215130,17
215131,1
215132,146
215133,146
215134,145
215135,138
215136,134
215137,0
215138,129
215139,135
215140,142
215141,144
215142,149
215143,161
215144,165
215145,164
215146,153
215147,7
215148,32
215149,38
215150,40
215151,37
215152,30
215153,7
215154,150
215155,157
215156,151
215157,138
215158,4
215159,18
215160,21
215161,18
215162,132
215163,146
215164,150
215165,145
215166,129
215167,10
215168,18
215169,27
215170,34
215171,35
215172,30
215173,11
215174,135
215175,145
215176,132
215177,13
215178,21
215179,21
215180,9
215181,153
215182,165
215183,168
215184,168
215185,164
215186,159
215187,134
215188,27
215189,37
215190,39
215191,35
215192,24
215193,129
215194,148
215195,155
215196,160
215197,161
215198,164
215199,163
215200,158
215201,141
215202,11
215203,16
215204,15
215205,13
215206,22
215207,32
215208,36
215209,35
215210,31
215211,18
215212,134
215213,149
215214,157
215215,162
215216,163
215217,162
215218,156
215219,147
215220,0
215221,17
215222,32
215223,35
215224,39
215225,40
215226,37
215227,33
215228,23
215229,15
215230,11
215231,15
215232,17
215233,14
215234,19
215235,15
215236,134
215237,154
215238,159
215239,161
215240,164
215241,168
215242,169
215243,171
215244,171
215245,166
215246,155
215247,134
215248,14
215249,24
215250,28
215251,26
215252,21
215253,11
215254,128
215255,142
215256,140
215257,7
215258,16
215259,9
215260,140
215261,150
215262,151
215263,145
215264,1
215265,22
215266,31
215267,33
215268,34
215269,35
215270,35
215271,28
215272,13
215273,147
215274,160
215275,163
215276,161
215277,148
215278,5
215279,22
215280,26
215281,25
215282,16
215283,130
215284,144
215285,144
215286,135
215287,128
215288,2
215289,136
215290,146
215291,147
215292,135
215293,19
215294,33
215295,41
215296,44
215297,42
215298,39
215299,36
215300,30
215301,18
215302,133
215303,151
215304,158
215305,160
215306,157
215307,160
215308,161
215309,165
215310,169
215311,168
215312,163
215313,147
215314,16
215315,27
215316,31
215317,29
215318,21
215319,9
215320,131
215321,147
215322,151
215323,152
215324,148
215325,2
215326,26
215327,35
215328,37
215329,34
215330,24
215331,2
215332,151
215333,166
215334,173
215335,175
215336,171
215337,164
215338,149
215339,18
215340,32
215341,35
215342,34
215343,25
215344,4
215345,137
215346,134
215347,7
215348,25
215349,35
215350,40
215351,38
215352,21
215353,151
215354,166
215355,169
215356,168
215357,164
215358,154
215359,132
215360,10
215361,14
215362,17
215363,14
215364,7
215365,2
215366,1
215367,1
215368,134
215369,134
215370,4
215371,17
215372,22
215373,24
215374,27
215375,27
215376,20
215377,7
215378,144
215379,153
215380,156
215381,149
215382,131
215383,15
215384,20
215385,23
215386,24
215387,14
215388,142
215389,156
215390,162
215391,163
215392,154
215393,134
215394,25
215395,33
215396,34
215397,26
215398,9
215399,135
215400,136
215401,138
215402,147
215403,160
215404,166
215405,165
215406,159
215407,149
215408,147
215409,150
215410,147
215411,0
215412,25
215413,33
215414,27
215415,8
215416,7
215417,29
215418,44
215419,50
215420,50
215421,40
215422,10
215423,160
215424,167
215425,170
215426,173
215427,170
215428,163
215429,148
215430,0
215431,10
215432,7
215433,137
215434,148
215435,145
215436,128
215437,19
215438,28
215439,34
215440,36
215441,35
215442,33
215443,26
215444,15
215445,4
215446,5
215447,16
215448,22
215449,26
215450,29
215451,29
215452,23
215453,17
215454,4
215455,136
215456,148
215457,156
215458,161
215459,161
215460,157
215461,151
215462,146
215463,141
215464,135
215465,2
215466,18
215467,29
215468,37
215469,41
215470,40
215471,35
215472,23
215473,136
215474,158
215475,165
215476,167
215477,167
215478,164
215479,154
215480,143
215481,140
215482,148
215483,155
215484,161
215485,161
215486,155
215487,140
215488,8
215489,15
215490,6
215491,141
215492,148
215493,145
215494,4
215495,21
215496,30
215497,34
215498,35
215499,31
215500,26
215501,22
215502,16
215503,4
215504,138
215505,145
215506,149
215507,150
215508,153
215509,156
215510,160
215511,160
215512,159
215513,158
215514,157
215515,155
215516,147
215517,129
215518,18
215519,26
215520,31
215521,34
215522,36
215523,35
215524,30
215525,18
215526,128
215527,141
215528,142
215529,134
215530,4
215531,12
215532,17
215533,20
215534,21
215535,17
215536,5
215537,140
215538,150
215539,152
215540,147
215541,139
215542,139
215543,148
215544,155
215545,160
215546,159
215547,155
215548,149
215549,141
215550,134
215551,134
215552,139
215553,144
215554,148
215555,149
215556,147
215557,141
215558,3
215559,20
215560,32
215561,38
215562,42
215563,43
215564,42
215565,39
215566,34
215567,26
215568,17
215569,6
215570,129
215571,131
215572,132
215573,131
215574,130
215575,133
215576,145
215577,154
215578,162
215579,166
215580,169
215581,169
215582,168
215583,164
215584,160
215585,150
215586,137
215587,11
215588,22
215589,30
215590,33
215591,34
215592,34
215593,34
215594,34
215595,32
215596,29
215597,22
215598,13
215599,129
215600,139
215601,142
215602,138
215603,133
215604,128
215605,5
215606,11
215607,17
215608,19
215609,17
215610,7
215611,137
215612,148
215613,154
215614,157
215615,158
215616,155
215617,149
215618,144
215619,135
215620,130
215621,134
215622,146
215623,154
215624,157
215625,153
215626,143
215627,9
215628,22
215629,27
215630,30
215631,30
215632,27
215633,23
215634,19
215635,15
215636,9
215637,7
215638,14
215639,21
215640,27
215641,30
215642,28
215643,25
215644,21
215645,17
215646,14
215647,11
215648,9
215649,8
215650,5
215651,0
215652,133
215653,137
215654,140
215655,142
215656,145
215657,147
215658,150
215659,152
215660,152
215661,151
215662,150
215663,147
215664,144
215665,138
215666,131
215667,0
215668,2
215669,129
215670,141
215671,151
215672,160
215673,164
215674,166
215675,165
215676,162
215677,156
215678,147
215679,133
215680,8
215681,18
215682,22
215683,24
215684,27
215685,29
215686,27
215687,22
215688,14
215689,132
215690,146
215691,153
215692,157
215693,158
215694,156
215695,152
215696,146
215697,133
215698,12
215699,23
215700,30
215701,33
215702,33
215703,29
215704,22
215705,11
215706,136
215707,148
215708,153
215709,153
215710,149
215711,139
215712,8
215713,22
215714,30
215715,34
215716,34
215717,33
215718,28
215719,20
215720,6
215721,139
215722,149
215723,152
215724,154
215725,154
215726,152
215727,150
215728,150
215729,151
215730,152
215731,152
215732,150
215733,145
215734,132
215735,14
215736,24
215737,32
215738,34
215739,34
215740,32
215741,25
215742,17
215743,2
215744,138
215745,142
215746,137
215747,1
215748,15
215749,21
215750,25
215751,24
215752,20
215753,15
215754,5
215755,132
215756,143
215757,147
215758,148
215759,148
215760,146
215761,144
215762,140
215763,135
215764,134
215765,136
215766,141
215767,145
215768,148
215769,150
215770,151
215771,149
215772,144
215773,132
215774,11
215775,21
215776,28
215777,32
215778,34
215779,35
215780,34
215781,32
215782,26
215783,20
215784,13
215785,3
215786,131
215787,134
215788,133
215789,128
215790,8
215791,17
215792,21
215793,22
215794,20
215795,14
215796,1
215797,138
215798,146
215799,150
215800,153
215801,156
215802,158
215803,159
215804,157
215805,152
215806,145
215807,128
215808,17
215809,25
215810,32
215811,33
215812,33
215813,31
215814,24
215815,16
215816,3
215817,135
215818,143
215819,146
215820,147
215821,148
215822,149
215823,153
215824,160
215825,165
215826,170
215827,174
215828,177
215829,178
215830,178
215831,178
215832,177
215833,175
